OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
SUANOTA;APP_DEVICE;;489281.0;N;1.0;ID_DEVICE;NUMBER;22;N;0.0;5.0;489281.0;0.0;NO;Sequencial da tabela;APPDEVI_PK (PRIMARY KEY: ENABLED)- SYS_C00247389 (C: ENABLED)
SUANOTA;APP_DEVICE;;489281.0;N;4.0;NM_MARCA_DEVICE;VARCHAR2;200;N;;8.0;164.0;0.0;NO;Nome da marca do device do usu�rio;SYS_C00247392 (C: ENABLED)
SUANOTA;APP_DEVICE;;489281.0;N;5.0;NM_MODELO_DEVICE;VARCHAR2;200;N;;11.0;2558.0;0.0;NO;Nome do modelo do device do usu�rio;SYS_C00247393 (C: ENABLED)
SUANOTA;APP_DEVICE;;489281.0;N;2.0;NM_SO_DEVICE;VARCHAR2;200;N;;8.0;5.0;0.0;NO;Nome sistema operacional do device do usu�rio;SYS_C00247390 (C: ENABLED)
SUANOTA;APP_DEVICE;;489281.0;N;3.0;NU_SO_VERSAO;VARCHAR2;20;N;;4.0;158.0;0.0;NO;Vers�o do sistema operacional do device do usu�rio;SYS_C00247391 (C: ENABLED)
SUANOTA;APP_DEVICE;;489281.0;N;6.0;NU_UUID_DEVICE;VARCHAR2;36;N;;22.0;489281.0;0.0;NO;N�mero do UUID(Identificador �nico do dispositivo) do device do usu�rio;SYS_C00247394 (C: ENABLED)
SUANOTA;APP_DEVICE;;489281.0;N;10.0;TM_ALTERACAO;DATE;7;Y;;1.0;0.0;489281.0;NO;Data/Hora de altera��o do registro na tabela; (: )
SUANOTA;APP_DEVICE;;489281.0;N;8.0;TM_INCLUSAO;DATE;7;N;;8.0;481472.0;0.0;NO;Data/Hora de inclus�o do registro na tabela;SYS_C00247396 (C: ENABLED)
SUANOTA;APP_DEVICE_AUD;;0.0;N;4.0;CD_USUARIO_ALTERACAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que alterou o registro na tabela; (: )
SUANOTA;APP_DEVICE_AUD;;0.0;N;5.0;CD_USUARIO_INCLUSAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que incluiu o registro na tabela; (: )
